waypoint,q1,q2,q3,q4,q5,q6
262,2.219973404198782,-0.44641152049414495,1.5647234413829172,0.44978046312846814,-1.5687512628370848,0.0
263,2.2476456002340988,-0.43287909431274957,1.521909162863028,0.4786448658861374,-1.5692647949012835,0.0
264,2.2730498790868676,-0.41931517454966716,1.47920583250938,0.5054317187358133,-1.572088616442973,0.0
265,2.2897008544629425,-0.413159290846141,1.4509395748022025,0.5096639047068928,-1.593473344915275,0.0
266,2.296106230136533,-0.41806550412794796,1.443705386912158,0.48123509978494927,-1.6404347233883492,0.0
267,2.299311754747602,-0.4276038031201405,1.4445079696485776,0.4387361508047532,-1.6974384326898633,0.0
268,2.301775782662601,-0.4388565521663091,1.448144247989734,0.3911643979287901,-1.7567081661525532,0.0
269,2.303282544422822,-0.4517126991027327,1.455031290397245,0.3382737397517555,-1.817876485764214,0.0
270,2.3047530652270383,-0.4655452893577234,1.4634173314696417,0.28256399846513985,-1.8782699015999895,0.0
271,2.3065956572915844,-0.48011583871732155,1.4724999079893708,0.22542353772526394,-1.9361574554190801,0.0
272,2.3086794688695798,-0.49556368661986816,1.482599620712959,0.16634983575515408,-1.9913663982156011,0.0
273,2.3108598695936506,-0.512052662350578,1.4941267007104615,0.10449778415260268,-2.0439609927765607,0.0
274,2.3129962938949036,-0.5297141557478096,1.5075180318707937,0.038876662816143326,-2.0940419165984783,0.0
275,2.314964856892698,-0.5486348287550058,1.5232158714308306,-0.0316252571018515,-2.141674028802195,0.0
276,2.3166677537314895,-0.5688475801185154,1.5416527270188696,-0.10823344709272108,-2.1868281514464387,0.0
277,2.31804147625835,-0.590317398380452,1.563229427500787,-0.1922580726529318,-2.2293189357150998,0.0
278,2.3191893636488423,-0.6129459950936799,1.58789183846361,-0.2838684976243483,-2.268265490505471,0.0
279,2.3201251141557115,-0.6364822736067478,1.6156790508508216,-0.3835474846761849,-2.3030064721468575,0.0
280,2.320786249029638,-0.6605045757679897,1.6468385244723853,-0.49272171399847325,-2.333159387134484,0.0
281,2.3211643838782483,-0.6844094939767722,1.6814875924522792,-0.6129452079250552,-2.3580993877641707,0.0
282,2.321387881036263,-0.7075842143199179,1.7189194477912422,-0.7431474331950229,-2.376554144788976,0.0
283,2.3215293584643786,-0.7292450751400112,1.7580239865648453,-0.8809864321241112,-2.387590177052009,0.0
284,2.321878301819171,-0.7577804859218106,1.7874501193321002,-0.9673804085259358,-2.3902013674984333,0.0
285,2.3222163842625254,-0.793059835536603,1.8020199955301648,-0.982732493160601,-2.3901129566563366,0.0
286,2.322412227038702,-0.8260967028898065,1.809581806184783,-0.9750373830820208,-2.389974421219865,0.0
287,2.3224870608130574,-0.858311864321818,1.8137152172181297,-0.9577874722248144,-2.3899131216621203,0.0
288,2.3224662497878854,-0.8900358757675039,1.815405740174737,-0.9350332835180416,-2.3899263282787224,0.0
289,2.3223785543259994,-0.9212666948379831,1.8148580918819535,-0.9079992077838306,-2.3900023992772,0.0
290,2.3222549277516817,-0.9518918323324339,1.8120418065938424,-0.8770696274188237,-2.390121821879599,0.0
291,2.3221281422417057,-0.9817552119687498,1.806854809759453,-0.8423849170853676,-2.3902566248375994,0.0
292,2.3220326951302845,-1.0106785656831279,1.7991729116583581,-0.8040196129590073,-2.390370405116095,0.0
293,2.3220003715810633,-1.0383853513702517,1.7891637557264581,-0.7631078153433865,-2.3904205878487192,0.0
294,2.322029505171992,-1.0646595902705254,1.7774669349623435,-0.7220810023310088,-2.3903988623200916,0.0
295,2.3221024345042673,-1.089594575456146,1.764357020168516,-0.6817225057632589,-2.390326849391137,0.0
296,2.32220199116929,-1.1132353731733273,1.7499682468450044,-0.6423020884918411,-2.3902261379812315,0.0
297,2.3223115010995152,-1.1356122438096363,1.7343913138745044,-0.6039338627893299,-2.3901158331741086,0.0
298,2.322414723761843,-1.1567543213426428,1.7177018805032043,-0.5666800467766037,-2.3900128159464202,0.0
299,2.3224958450643056,-1.1766931720045608,1.6999687254273124,-0.5305814973950302,-2.389931934784945,0.0
300,2.322536300771741,-1.195471092487389,1.6815938946914177,-0.4966114975684139,-2.38988770091561,0.0
301,2.3224841058495644,-1.2132985048675005,1.6639129899437208,-0.46810440928763924,-2.3899059446224427,0.0
302,2.322272354080278,-1.230593136329628,1.6475512853932588,-0.4462240399449243,-2.3899941289143363,0.0
303,2.321843474219237,-1.2476469229498144,1.632881485751139,-0.4313467136175101,-2.3901096681736953,0.0
304,2.3211493264319567,-1.2646859645092448,1.6202055664556283,-0.42365254920232487,-2.390157049819693,0.0
305,2.320151116176738,-1.2818981974656924,1.609795829578557,-0.4232726132488121,-2.389987288695114,0.0
306,2.318819421691238,-1.2994368561284833,1.601896754239935,-0.43030777451639785,-2.389397924150066,0.0
307,2.3171340721249076,-1.3174157931196484,1.5967124550546152,-0.44480545982000474,-2.3881354989635537,0.0
308,2.3150561457056753,-1.3358636285870737,1.5939280785085628,-0.4655539502650472,-2.386036180338186,0.0
309,2.3124751138366295,-1.3545783187116347,1.59174018467044,-0.48770609086310257,-2.383450406668611,0.0
310,2.3093773018249757,-1.3732724324249006,1.5895770402626246,-0.5095261730201112,-2.3805046098369056,0.0
311,2.305758527423748,-1.391844297930736,1.5872918795090083,-0.530576269038468,-2.3772494618627635,0.0
312,2.3016137200054043,-1.4102640998800133,1.5848493078941663,-0.5507854809331181,-2.37371897617649,0.0
313,2.2969370963894136,-1.428522345040564,1.5822486090251517,-0.5701918476456307,-2.3699378218618303,0.0
314,2.2917222089749,-1.446615539300521,1.5795018424259861,-0.5888690629979004,-2.365922401318644,0.0
315,2.285967436148168,-1.4645425507040426,1.5766602699388632,-0.6069875600369179,-2.3616573876959954,0.0
316,2.279683242803675,-1.4823094033309843,1.5738662092265123,-0.6249346968941438,-2.3570530144255737,0.0
317,2.272859992363107,-1.4999319851249342,1.5711708983629151,-0.6428631309495956,-2.352079227904519,0.0
318,2.265485387859604,-1.5174140357498551,1.56859565271689,-0.6608324913727901,-2.3467173891316992,0.0
319,2.2575462414585976,-1.5347543164651147,1.5661539651066256,-0.6788748745650216,-2.3409474749698154,0.0
320,2.2490284478429965,-1.5519498278414674,1.5638569233217592,-0.6970126675443554,-2.334746661126914,0.0
321,2.2399169778886803,-1.5689966414008452,1.5617145538723454,-0.7152630357855103,-2.3280892576987005,0.0
322,2.2301958861567965,-1.585890077025805,1.5597360225921864,-0.7336386843230157,-2.3209468317146777,0.0
323,2.2198483280789088,-1.6026247083448133,1.5579295208364188,-0.7521475948266543,-2.313288384022694,0.0
324,2.2088565862383955,-1.6191943308557282,1.5563020738746316,-0.7707925044223822,-2.3050805684150286,0.0
325,2.197202106467793,-1.6355919311224552,1.5548593412572347,-0.789570348212304,-2.296287954965631,0.0
326,2.184865544959941,-1.6518096688009318,1.553605432617782,-0.8084717369194251,-2.286873341557731,0.0
327,2.171826827802261,-1.6678388757321867,1.552542749758503,-0.8274805010981117,-2.2767981173232212,0.0
328,2.1580652245221144,-1.683670073142175,1.5516718608944615,-0.8465733182968479,-2.266022681360887,0.0
329,2.1435594371490994,-1.699293007658529,1.5509914130673474,-0.8657194419677192,-2.254506919122043,0.0
330,2.128267350295399,-1.7147039021480786,1.550467259788152,-0.8848054037753199,-2.242274015071144,0.0
331,2.112104921424659,-1.7299085385750288,1.5499980225570607,-0.9035624723981253,-2.229483565113065,0.0
332,2.09504258178465,-1.7448860343162502,1.5495565127554591,-0.9219071812577908,-2.216139171986551,0.0
333,2.0770548520544274,-1.759619478759545,1.549136019433469,-0.9398158654524367,-2.2022119229028796,0.0
334,2.058116692051381,-1.7740929068898088,1.5487341311216543,-0.9572760309110777,-2.1876672720498713,0.0
335,2.0382039238213796,-1.7882896484574182,1.5483487872516757,-0.974273266053948,-2.172468655257422,0.0
336,2.0172937077856945,-1.802191937365907,1.5479771931197381,-0.990787524271357,-2.1565785008934797,0.0
337,1.995365084670091,-1.8157808513507152,1.5476155014460748,-1.0067919257980116,-2.1399590223322162,0.0
338,1.9723995941753705,-1.8290363441193724,1.5472587168059406,-1.0222523105810541,-2.122573069505721,0.0
339,1.948381974259805,-1.8419373105411154,1.5469006850689573,-1.0371271026072737,-2.1043850731089564,0.0
340,1.92330094036003,-1.8544616691966265,1.5465341307999163,-1.0513673778637445,-2.0853620841469924,0.0
341,1.8971500392283238,-1.8665864589415233,1.5461507345334295,-1.0649171247616316,-2.065474903475225,0.0
342,1.8699285667581398,-1.8782879479111123,1.5457412448420895,-1.0777136961599247,-2.044699290187828,0.0
343,1.8416425327409014,-1.8895417552635618,1.545295623926263,-1.089688464430257,-2.0230172308222203,0.0
344,1.8123056480396535,-1.9003229853909966,1.544803222243192,-1.10076767870322,-2.0004182422659675,0.0
345,1.7819010882315416,-1.9106161389772294,1.5442425424226005,-1.1108538846212963,-1.976973654809974,0.0
346,1.7503573107128376,-1.9204160116334095,1.5435740104503628,-1.1198273102778156,-1.952883636808437,0.0
347,1.7177026117445517,-1.9296893465629195,1.542780812805862,-1.1276227944929418,-1.9281971470979131,0.0
348,1.6839828292748926,-1.9384016446355148,1.541850606360093,-1.1341883313141294,-1.902944806424861,0.0
349,1.6492574697350073,-1.9465180623989302,1.5407720747876477,-1.1394748230996938,-1.8771637763891662,0.0
350,1.6136004233898655,-1.954003625519553,1.5395345553551938,-1.143435138314553,-1.850901227076616,0.0
351,1.5771003446195984,-1.9608236732037132,1.5381282467078712,-1.1460252373733506,-1.8242150529959054,0.0
352,1.5398605987096494,-1.966944398754745,1.5365445572417662,-1.147205802748371,-1.7971739153657313,0.0
353,1.5019986999649,-1.9723334518273878,1.5347764909877826,-1.146943983897433,-1.7698567978950421,0.0
354,1.4636451858728008,-1.976960585539815,1.5328190373563304,-1.14521510424215,-1.7423520668968286,0.0
355,1.424941903366296,-1.9807983303485543,1.530669543617172,-1.1420042202567453,-1.7147560324005304,0.0
356,1.3860397236134419,-1.9838226711203029,1.5283280490219755,-1.1373074264119414,-1.6871710420865818,0.0
357,1.3470957475543497,-1.9860136991424489,1.5257975612921926,-1.131132814298181,-1.6597031809536595,0.0
358,1.3082701109980743,-1.9873562066376664,1.5230842562075884,-1.123501006532711,-1.6324596897241948,0.0
359,1.2697225389725841,-1.9878401901949754,1.520197585129206,-1.1144452157634086,-1.6055462470500077,0.0
360,1.2315524430834754,-1.9874637708861942,1.5171576849217665,-1.1040419172800469,-1.5791427562363645,0.0
361,1.1937941499105338,-1.9862278920183924,1.5139959718983804,-1.0924307279708683,-1.5535138805771516,0.0
362,1.1565923082755545,-1.9841300638758783,1.510733023593081,-1.0797165178287298,-1.5287614577471715,0.0
363,1.1200859928565667,-1.981173298159512,1.507389290597697,-1.066001409901747,-1.5049516383642447,0.0
364,1.0844017479252597,-1.9773669895118091,1.5039870502902666,-1.0513905711857403,-1.4821337653830762,0.0
365,1.0496514782556539,-1.9727268099509265,1.5005502958578267,-1.03599111869619,-1.4603420835110645,0.0
366,1.0159310131912944,-1.9672742945030015,1.4971042078144086,-1.0199097836794564,-1.439596024898779,0.0
367,0.9833193457347637,-1.961036239650644,1.4936745364135209,-1.0032504761491614,-1.4199008352852485,0.0
368,0.9518785154673686,-1.9540439713645896,1.490286986786314,-0.9861120640298726,-1.401248664924613,0.0
369,0.9216540635288138,-1.9463325312462363,1.486966651558944,-0.9685865022117635,-1.3836200379838008,0.0
370,0.8926759597747164,-1.9379398277903979,1.483737522499114,-0.9507573887164612,-1.3669855796387635,0.0
371,0.8649598873424291,-1.9289057950932573,1.4806221009885319,-0.9326989780316832,-1.3513078785724884,0.0
372,0.8385087680045181,-1.919271594738697,1.4776411180719293,-0.9144756483419902,-1.336543373853356,0.0
373,0.8133144190517206,-1.9090788883725425,1.4748133665460967,-0.8961417931677436,-1.3226441751439413,0.0
374,0.7893592473058366,-1.8983691987481985,1.4721556384861012,-0.8777420828107335,-1.309559747137786,0.0
375,0.7665802255414514,-1.8871793924241282,1.469714349342138,-0.8594028429292645,-1.2973105016579236,0.0
376,0.7448863816112272,-1.8755411726960276,1.4675611818374874,-0.8413372805123244,-1.2859723372339826,0.0
377,0.7242520966975292,-1.8634921574816032,1.46571453105433,-0.8236159062408546,-1.2754969168567205,0.0
378,0.704649035997536,-1.851065686533318,1.464180975709537,-0.8062706527269885,-1.2658197472306965,0.0
379,0.6860456692262539,-1.8382929088570668,1.4629626244429184,-0.789317910768547,-1.2568759321142655,0.0
380,0.6684081756692717,-1.8252031610423467,1.4620586972872076,-0.772763664133082,-1.2486026589414507,0.0
381,0.6517012315318572,-1.8118239824336824,1.461466078653244,-0.7566053161003677,-1.2409399998520327,0.0
382,0.6358886814368238,-1.7981811053915646,1.4611796908789234,-0.7408329046341202,-1.2338313740721498,0.0
383,0.6209341008646262,-1.7842984763787582,1.461192838391827,-0.7254301894334588,-1.2272238493213987,0.0
384,0.6068012581308925,-1.7701983096615344,1.4614975421306782,-0.7103756829755763,-1.2210683233145512,0.0
385,0.5934544857331404,-1.7559011666193234,1.462084862773911,-0.6956436309651308,-1.215319610484494,0.0
386,0.5808589717221176,-1.7414260523872687,1.4629452077640988,-0.6812049353901091,-1.2099364549059886,0.0
387,0.5689809816186135,-1.7267905228673694,1.4640686190167806,-0.6670280181121617,-1.2048814875646052,0.0
388,0.5577880211616851,-1.7120107965705684,1.465445039912915,-0.6530796268437662,-1.200121142563753,0.0
389,0.5472489492846568,-1.6971018665833772,1.4670645606693298,-0.6393255855271037,-1.1956255448266209,0.0
390,0.5373132331751336,-1.682075771576221,1.468977683250985,-0.6258880058776317,-1.1914252456104908,0.0
391,0.5279240191029169,-1.6669442381824966,1.4712688290967235,-0.6129994103882701,-1.1875802922250005,0.0
392,0.519057787834687,-1.65172202187868,1.4739369141211858,-0.6006844104723416,-1.1840678878929922,0.0
393,0.5106925567995587,-1.636416312310166,1.4769661801502663,-0.5889230656445604,-1.1808571438135653,0.0
394,0.5028075333517812,-1.621031971214652,1.4803375013144902,-0.5776846458708832,-1.177918450483692,0.0
395,0.49538310245051465,-1.605572742621063,1.4840307414411027,-0.5669345229489475,-1.1752245159784451,0.0
396,0.48840080450157886,-1.5900416012177485,1.4880254090021447,-0.5566358864517588,-1.1727504382057032,0.0
397,0.4818433074433766,-1.5744409264389194,1.4923009678350765,-0.5467504380316287,-1.1704736564356977,0.0
398,0.47569437526427816,-1.5587726347742619,1.4968370640892945,-0.5372388627755816,-1.1683738814668738,0.0
399,0.46993883411061915,-1.5430382949567651,1.5016137191948191,-0.5280612317650963,-1.1664330188017864,0.0
400,0.4645625367967764,-1.5272392305934277,1.5066114995593625,-0.5191773690734593,-1.1646350887048091,0.0
401,0.45955232639890586,-1.511376611031713,1.511811666286579,-0.5105471932406475,-1.1629661454820819,0.0
402,0.4548959995209446,-1.495451530688543,1.5171963068557215,-0.5021310384194912,-1.1614141976163601,0.0
403,0.45058226972501303,-1.479465077226658,1.5227484507501923,-0.4938899601510575,-1.1599691296474768,0.0
404,0.4466007315905732,-1.4634183891022934,1.5284521709693937,-0.48578603031814815,-1.1586226261907757,0.0
405,0.4429421498520336,-1.4473126477445675,1.5342898560867066,-0.4777754051102922,-1.1573670405103542,0.0
406,0.43959868359578985,-1.431149018845409,1.5402396666951756,-0.46980072790364263,-1.156194628168676,0.0
407,0.4365631234792218,-1.4149286827211964,1.5462814717234603,-0.46180546369116315,-1.1551000071151079,0.0
408,0.43382894772538544,-1.3986533025020218,1.5523969904662998,-0.4537350067428986,-1.1540800881111526,0.0
409,0.4313903011418342,-1.3823250647387084,1.5585698936736505,-0.4455371473264908,-1.1531340112858217,0.0
410,0.42924197312500667,-1.3659466885927498,1.5647858726887038,-0.43716246348282495,-1.152263090384096,0.0
411,0.4273793761249681,-1.3495214241524955,1.571032706190059,-0.4285647314432854,-1.1514707589380941,0.0
412,0.42579852545936575,-1.3330530456196306,1.577300332175824,-0.41970137757866244,-1.1507625133743444,0.0
413,0.4244704693152368,-1.3165668648571869,1.5841560798145364,-0.4120144328943687,-1.1502256361682521,0.0
414,0.42336217602593856,-1.3001037936017756,1.592257938647152,-0.40739148914689344,-1.1499192811524843,0.0
415,0.42246732836268464,-1.2836679270763445,1.6016042871766352,-0.40614127206813294,-1.1497896870644866,0.0
416,0.42177876897746636,-1.2671980278604236,1.6120923066204482,-0.4082704284614663,-1.1497764207756132,0.0
417,0.4212881874002408,-1.2506139892063841,1.623592634564615,-0.4137194825518411,-1.1498252525534443,0.0
418,0.42098607784978426,-1.2338266495494012,1.6359657839052817,-0.4224111574164807,-1.1498897626072646,0.0
419,0.4208617541712552,-1.2167407444931235,1.6490684687193702,-0.43426657824359727,-1.1499313486641962,0.0
420,0.4208960472162642,-1.19921783553776,1.6640182941938202,-0.4527241765998689,-1.1499149406634854,0.0
421,0.42103639096298373,-1.1810191780787596,1.681742536334598,-0.4814978079254301,-1.1498061223663145,0.0
422,0.4212056390854078,-1.1617758176239232,1.7018639744776585,-0.5211717272965806,-1.1496299705000739,0.0
423,0.42130638726123226,-1.1409358541575583,1.7237013652707074,-0.5715936559833311,-1.1494930432557267,0.0
424,0.4212698338856773,-1.1185930625976264,1.7435082433228015,-0.6225846750331228,-1.1495164411956003,0.0
425,0.4211565551477336,-1.095073058952963,1.759253439773942,-0.666625967239285,-1.1496327998519742,0.0
426,0.42104073469513387,-1.0706294077450964,1.7710277578336922,-0.7023973029131741,-1.1497461731975993,0.0
427,0.4209839420722204,-1.0456076374837806,1.7793058262479802,-0.7300749056403254,-1.1498014875701241,0.0
428,0.42101132470418473,-1.0194849486117021,1.7863759047437573,-0.7571680987275239,-1.1497883612044546,0.0
429,0.4210949699240041,-0.9920886587631852,1.7931939685132872,-0.7877125058455718,-1.1497187814924756,0.0
430,0.42119909712280307,-0.963377701056004,1.799709051634064,-0.8223414321748467,-1.149616925633038,0.0
431,0.42128486442883367,-0.9332145619007721,1.8056791371259047,-0.861068671215215,-1.1495205609376948,0.0
432,0.4213098586339177,-0.9014490581917486,1.8108106661143,-0.9037709843132207,-1.1494822063936652,0.0
433,0.4212281241414631,-0.8679379448405997,1.814783601540384,-0.9502695112070128,-1.1495692438230256,0.0
434,0.4210045741933571,-0.8332994725776657,1.8165864516902048,-0.9964778486623201,-1.149829159786207,0.0
435,0.4207976318137498,-0.8023203041418604,1.812538502129933,-1.0186529133754834,-1.150000060720543,0.0
436,0.42079941850641694,-0.7761131129262144,1.802196729407978,-1.0089578857500463,-1.1500617620720495,0.0
437,0.42102223785884774,-0.7546240446975897,1.7857809302044156,-0.9661727255994226,-1.1507005917414097,0.0
438,0.4213469295490966,-0.7363976918448432,1.7638304417691462,-0.8946094381354526,-1.1531451659278216,0.0
439,0.4217872756725267,-0.7180285737800925,1.7393553631904592,-0.8116716653846172,-1.1578973924097895,0.0
440,0.4222540218209009,-0.6994389603406829,1.7132733361500037,-0.7216636719370385,-1.1654431422766585,0.0
441,0.42261475123063486,-0.6805626963290151,1.6855022737249208,-0.6248655665892924,-1.1764054554985501,0.0
442,0.4228003125252302,-0.6610546035052426,1.656322266268792,-0.5229013089465224,-1.191161314512002,0.0
443,0.423156404009091,-0.6404976786354926,1.628502730050433,-0.4247457620489523,-1.2084688353935773,0.0
444,0.42375953081544837,-0.619550887250628,1.603034472395741,-0.3326079293460699,-1.2277076178096855,0.0
445,0.42460133432374486,-0.598672696632528,1.5800070669311594,-0.24600053457096768,-1.2486468728548188,0.0
446,0.42564547762696814,-0.5781147383437344,1.5592432431848593,-0.1638908289221281,-1.2712149929461258,0.0
447,0.4268303333033918,-0.5580013016586703,1.5404492854910274,-0.08514226514203384,-1.2954484701241171,0.0
448,0.4280727636339137,-0.5383598288770778,1.523269715216264,-0.00863330617230936,-1.3214591878942998,0.0
449,0.42928539701711643,-0.5191545594510241,1.5073736717430344,0.06658139373292396,-1.3493647065152037,0.0
450,0.430476729262856,-0.5004324968952415,1.4928686170192493,0.14045273480282883,-1.3789792214856795,0.0
451,0.4315975971390701,-0.48218592368352486,1.4796436460062377,0.21331965320515095,-1.410234240128948,0.0
452,0.43257995061972465,-0.4643397320488797,1.4675006157448964,0.2857040196600286,-1.443108079311286,0.0
453,0.4334281125579668,-0.4469119018050219,1.4565317665725777,0.357604238832171,-1.4773694769277355,0.0
454,0.43472015445943046,-0.4310006132338014,1.4490618959849466,0.4249856850899791,-1.5112970498381697,0.0
455,0.43680775282659967,-0.41755296163199335,1.446462562238296,0.4853355637639022,-1.5437205580458968,0.0
456,0.44386638923503846,-0.41515830161492606,1.4639313946925558,0.5116831411485518,-1.5645568088067285,0.0
457,0.45730366112181026,-0.4258645424910745,1.5034988045270858,0.49623475435651315,-1.5702856209719331,0.0
458,0.4730252546952406,-0.43959197867864214,1.547206590915809,0.4678441840196002,-1.570935355120818,0.0
459,0.48970788740958326,-0.45263063570007755,1.5893743084761462,0.43871724233118137,-1.5710005899577812,0.0
460,0.5074321690223131,-0.46470064393589633,1.6298618184432923,0.41014277096490226,-1.5709968185623817,0.0
461,0.5262798744081041,-0.4758050189028297,1.668696110762653,0.38224113440480467,-1.5709829940148294,0.0
462,0.5463379368244942,-0.4859719666953602,1.7059050527187807,0.35502562078046723,-1.570965671382192,0.0
463,0.5676987676006522,-0.4952303788493099,1.741503555296393,0.3285100324279913,-1.570945374519321,0.0
464,0.5904598498655961,-0.5036084505836691,1.775493174826959,0.30271987449011106,-1.5709220858792334,0.0
465,0.6147218934516965,-0.5111337435363312,1.8078613225398061,0.2776973366246378,-1.5708980359596547,0.0
466,0.6405896636541054,-0.5178363232087368,1.8385856621232926,0.25349488833764744,-1.570874313381138,0.0
467,0.6681701481251004,-0.5237493355540379,1.8676340196611887,0.23017649765103007,-1.5708511450317801,0.0
468,0.6975700205071718,-0.528909480794359,1.8949644665781964,0.20781929045602557,-1.5708286783517413,0.0
469,0.7288927800120519,-0.5333577163946664,1.9205261942069636,0.18651357412101666,-1.570807073624738,0.0
470,0.762235094032632,-0.5371397475576395,1.9442605554605912,0.16636233348381368,-1.5707865169333266,0.0
471,0.797682291968455,-0.5403061876866018,1.966102318736164,0.1474801800344607,-1.5707672235553414,0.0
472,0.8353030244094205,-0.542912295610831,1.9859811877131595,0.12999162118186053,-1.5707494394434023,0.0
473,0.8751432018697332,-0.5450172055143916,2.003823625578563,0.11402852741266836,-1.5707334412027694,0.0
474,0.9172194601717613,-0.5466825905896062,2.0195549972628664,0.0997267197629608,-1.5707195342024063,0.0
475,0.9615125582864048,-0.5479707472716787,2.0331020077559123,0.08722167903333997,-1.57070804799336,0.0
476,1.0079612766168329,-0.5489421534365121,2.044395370200378,0.07664348957225832,-1.5706993288525812,0.0
477,1.056457517351013,-0.5496526375229592,2.0533725888185956,0.06811125857358949,-1.5706937291137208,0.0
478,1.106843368833458,-0.5501503807590712,2.059980695216967,0.06172738468781561,-1.5706915934238326,0.0
479,1.158910840819932,-0.5504730437372063,2.064178742241118,0.057572156585232015,-1.5706932425518418,0.0
480,1.2124047793146038,-0.5506453417376852,2.065939848028006,0.05569920803226764,-1.5706989561470093,0.0
481,1.2670291331553094,-0.5506773706805527,2.065252600078615,0.05613232764342257,-1.570708955719768,0.0
482,1.3224563156074294,-0.5505639080739615,2.0621216792652963,0.058863994592873434,-1.570723390206637,0.0
483,1.3783389659329648,-0.5502847857774601,2.0565676378458644,0.06385582084595874,-1.5707423257365993,0.0
484,1.4343230654941703,-0.5498062848634279,2.048625853667552,0.07104084435123212,-1.5707657407203541,0.0
485,1.4900611836006514,-0.549083365550398,2.038344766011212,0.08032739808424882,-1.5707935272857412,0.0
486,1.545224657576194,-0.5480624481464182,2.0257835626285394,0.09160411431746869,-1.5708254983404553,0.0
487,1.5995137330134293,-0.5466844208180506,2.0110095222968916,0.10474554009738735,-1.570861399648567,0.0
488,1.6526650393552724,-0.5448875653824403,1.9940952194974189,0.11961784928221053,-1.5709009250587822,0.0
489,1.7044561676580605,-0.5426101527441889,1.9751157736172216,0.136084213916746,-1.5709437330109859,0.0
490,1.7547074703639791,-0.5397925428533765,1.9541462828747795,0.1540095200144809,-1.5709894629312882,0.0
491,1.8032814648520237,-0.5363787104843999,1.9312595337267198,0.17326424692682665,-1.571037750224971,0.0
492,1.850080371547576,-0.5323171916362243,1.9065240283993863,0.1937274542674108,-1.5710882386735423,0.0
493,1.8950423612188385,-0.5275614989973313,1.880002332727059,0.2152889146722053,-1.5711405900303321,0.0
494,1.9381390723527891,-0.522069477525635,1.851748177808834,0.23785270179047993,-1.5711908894915798,0.0
495,1.9794011220725263,-0.5157905837950655,1.8217783411056574,0.26137625076918003,-1.5711751910831961,0.0
496,2.01885399489504,-0.508677989644107,1.7901112536890051,0.2858159323651939,-1.5710665049774657,0.0
497,2.0565268122727667,-0.5006919730971897,1.7567651646221285,0.3111250120148573,-1.5708666817049848,0.0
498,2.0924624830816962,-0.4917957441703451,1.7217478312356091,0.33726696635082193,-1.570581084855204,0.0
499,2.126714328650453,-0.48195386761134024,1.685055256559777,0.36421682528467686,-1.5702155364459434,0.0
500,2.159343142090359,-0.47113092463738415,1.6466705015579013,0.3919612854528014,-1.569775850666869,0.0
501,2.190414721740146,-0.45929009208541044,1.6065622811850178,0.42049880981140136,-1.5692676939365697,0.0
502,2.2199734041979986,-0.44641152051446237,1.5647234413959763,0.4497804630562718,-1.5687512628370643,0.0
503,2.247645600235808,-0.43287909431049415,1.521909162857228,0.4786448658780174,-1.5692647948715535,0.0
504,2.273049879087013,-0.4193151745252976,1.4792058324947626,0.5054317188449868,-1.5720886164409287,0.0
505,2.2897008544635598,-0.4131592908439147,1.4509395748023222,0.5096639047231116,-1.593473344883058,0.0
506,2.296106230135287,-0.4180655041320538,1.4437053869160719,0.4812350997758965,-1.6404347233895318,0.0
507,2.2993117547478827,-0.42760380314622426,1.4445079696679424,0.43873615069648264,-1.6974384326737195,0.0
508,2.3017757826641128,-0.4388565521579819,1.4481442479818063,0.3911643979534588,-1.7567081661982609,0.0
509,2.3032825444222365,-0.4517126991072314,1.4550312904005824,0.33827373973393876,-1.8178764857470873,0.0
510,2.3047530652249453,-0.4655452893417833,1.463417331454451,0.2825639985086147,-1.8782699016819548,0.0
511,2.3065956572935757,-0.48011583872720764,1.4724999079957835,0.22542353767516166,-1.9361574553756744,0.0
512,2.3086794688701606,-0.49556368667245515,1.4825996207641212,0.16634983553525345,-1.9913663982129852,0.0
513,2.3108598695948346,-0.5120526624167803,1.4941267007766887,0.10449778387022472,-2.043960992742946,0.0
514,2.312996293894548,-0.529714155759931,1.5075180318864736,0.03887666273175842,-2.0940419165180586,0.0
515,2.3149648568906653,-0.5486348286846778,1.5232158713525368,-0.03162525680195339,-2.1416740287940437,0.0
516,2.316667753731618,-0.5688475801925322,1.5416527271069331,-0.10823344740670196,-2.186828151525475,0.0
517,2.3180414762579176,-0.590317398388026,1.5632294275111214,-0.19225807268357664,-2.2293189357139545,0.0
518,2.3191893636495196,-0.6129459951014026,1.5878918384738356,-0.2838684976526838,-2.2682654904545543,0.0
519,2.320125114154608,-0.6364822736470664,1.6156790509073773,-0.38354748486763995,-2.303006472182042,0.0
520,2.320786249030696,-0.660504575805601,1.6468385245280355,-0.49272171419936933,-2.333159387139985,0.0
521,2.321164383879423,-0.6844094940952178,1.6814875926533608,-0.6129452086301705,-2.3580993877895047,0.0
522,2.321387881036334,-0.7075842143699163,1.7189194478813414,-0.7431474335013475,-2.3765541447881966,0.0
523,2.3215293584625667,-0.7292450753214587,1.7580239869421295,-0.8809864334477219,-2.387590177098334,0.0
524,2.321878301818841,-0.7577804859824216,1.7874501194751207,-0.9673804090569942,-2.390201367506374,0.0
525,2.3222163842616705,-0.7930598355480301,1.8020199955534133,-0.9827324932336892,-2.390112956649224,0.0
526,2.322412227039159,-0.8260967029008074,1.8095818062072127,-0.9750373831566088,-2.3899744212187994,0.0
